NAME                                                                           VERSION                                                  TYPE                            
source-map-js                                                                  1.0.2                                                    npm                             
source-map-js                                                                  1.2.1                                                    npm           (+1 duplicate)    
source-map-resolve                                                             0.5.3                                                    npm                             
source-map-support                                                             0.5.21                                                   npm                             
source-map-url                                                                 0.4.1                                                    npm                             
sourcemap-codec                                                                1.4.8                                                    npm                             
space-separated-tokens                                                         2.0.2                                                    npm                             
spdx                                                                           0.13.4                                                   rust-crate    (+1 duplicate)    
spdx-correct                                                                   3.2.0                                                    npm                             
spdx-exceptions                                                                2.5.0                                                    npm                             
spdx-expression-parse                                                          3.0.1                                                    npm           (+1 duplicate)    
spdx-expression-parse                                                          4.0.0                                                    npm                             
spdx-license-ids                                                               3.0.22                                                   npm                             
spin                                                                           0.9.8                                                    rust-crate    (+1 duplicate)    
spki                                                                           0.7.3                                                    rust-crate    (+1 duplicate)    
sql-metadata                                                                   2.19.0                                                   python                          
sqlparse                                                                       0.5.5                                                    python                          
ssri                                                                           12.0.0                                                   npm                             
stable                                                                         0.1.8                                                    npm                             
stable_deref_trait                                                             1.2.1                                                    rust-crate    (+1 duplicate)    
stack-data                                                                     0.6.3                                                    python                          
stackback                                                                      0.0.2                                                    npm                             
std-env                                                                        4.1.0                                                    npm                             
stdlib                                                                         go1.19                                                   go-module                       
stdlib                                                                         go1.19.8                                                 go-module                       
stdlib                                                                         go1.20.12                                                go-module                       
stop-iteration-iterator                                                        1.1.0                                                    npm                             
string-hash                                                                    1.1.3                                                    npm                             
string-width                                                                   4.2.3                                                    npm           (+2 duplicates)   
string-width                                                                   5.1.2                                                    npm           (+1 duplicate)    
string.prototype.matchall                                                      4.0.12                                                   npm                             
string.prototype.trim                                                          1.2.10                                                   npm                             
string.prototype.trimend                                                       1.0.9                                                    npm                             
string.prototype.trimstart                                                     1.0.8                                                    npm                             
string_decoder                                                                 1.3.0                                                    npm                             
stringify-entities                                                             4.0.4                                                    npm                             
stringify-object                                                               3.3.0                                                    npm                             
strip-ansi                                                                     3.0.1                                                    npm                             
strip-ansi                                                                     6.0.1                                                    npm           (+3 duplicates)   
strip-ansi                                                                     7.1.2                                                    npm           (+1 duplicate)    
strip-ansi-escapes                                                             0.2.1                                                    rust-crate    (+1 duplicate)    
strip-comments                                                                 2.0.1                                                    npm                             
strip-json-comments                                                            3.1.1                                                    npm           (+1 duplicate)    
strip-literal                                                                  3.1.0                                                    npm                             
strsim                                                                         0.11.1                                                   rust-crate    (+1 duplicate)    
strum                                                                          0.28.0                                                   rust-crate    (+1 duplicate)    
style-mod                                                                      4.1.3                                                    npm                             
style-to-js                                                                    1.1.21                                                   npm                             
style-to-object                                                                1.0.14                                                   npm                             
stylehacks                                                                     5.1.1                                                    npm                             
stylus                                                                         0.54.8                                                   npm                             
stylus                                                                         0.62.0                                                   npm                             
subtle                                                                         2.6.1                                                    rust-crate    (+1 duplicate)    
sucrase                                                                        3.35.1                                                   npm                             
supports-color                                                                 10.2.2                                                   npm                             
supports-color                                                                 2.0.0                                                    npm                             
supports-color                                                                 3.0.2                                                    rust-crate    (+1 duplicate)    
supports-color                                                                 3.2.3                                                    npm                             
supports-color                                                                 5.5.0                                                    npm                             
supports-color                                                                 7.2.0                                                    npm           (+1 duplicate)    
supports-hyperlinks                                                            3.2.0                                                    rust-crate    (+1 duplicate)    
supports-preserve-symlinks-flag                                                1.0.0                                                    npm           (+1 duplicate)    
supports-unicode                                                               3.0.0                                                    rust-crate    (+1 duplicate)    
svgo                                                                           2.8.0                                                    npm                             
swr                                                                            2.4.2                                                    npm                             
syn                                                                            2.0.118                                                  rust-crate    (+1 duplicate)    
sync_wrapper                                                                   1.0.2                                                    rust-crate    (+1 duplicate)    
synstructure                                                                   0.13.2                                                   rust-crate    (+1 duplicate)    
sysvinit-utils                                                                 3.06-4                                                   deb                             
tailwind-merge                                                                 3.6.0                                                    npm                             
tailwindcss                                                                    3.4.19                                                   npm                             
tailwindcss                                                                    4.3.2                                                    npm                             
tapable                                                                        2.3.3                                                    npm                             
tar                                                                            1.34+dfsg-1.2+deb12u1                                    deb                             
tar                                                                            7.5.1                                                    npm                             
target-lexicon                                                                 0.13.5                                                   rust-crate    (+1 duplicate)    
temp-dir                                                                       2.0.0                                                    npm                             
temp-env                                                                       0.3.6                                                    rust-crate    (+1 duplicate)    
tempfile                                                                       3.27.0                                                   rust-crate    (+1 duplicate)    
tempy                                                                          0.6.0                                                    npm                             
tenacity                                                                       9.1.4                                                    python                          
terminal_size                                                                  0.4.4                                                    rust-crate    (+1 duplicate)    
terminaltables                                                                 3.1.10                                                   python                          
termtree                                                                       0.5.1                                                    rust-crate    (+1 duplicate)    
terser                                                                         5.46.1                                                   npm                             
test-npmlink                                                                   0.0.1                                                    npm                             
test-utils                                                                     0.1.0                                                    npm                             
text-table                                                                     0.2.0                                                    npm                             
textwrap                                                                       0.16.2                                                   rust-crate    (+1 duplicate)    
thenify                                                                        3.3.1                                                    npm                             
thenify-all                                                                    1.6.0                                                    npm                             
thiserror                                                                      2.0.18                                                   rust-crate    (+1 duplicate)    
thread_local                                                                   1.1.9                                                    rust-crate    (+1 duplicate)    
tikv-jemalloc-sys                                                              0.6.1+5.3.0-1-ge13ca993e8ccb9ba9847cc330696e02839f328f7  rust-crate    (+1 duplicate)    
tikv-jemallocator                                                              0.6.1                                                    rust-crate    (+1 duplicate)    
time                                                                           0.3.47                                                   rust-crate    (+1 duplicate)    
time-core                                                                      0.1.8                                                    rust-crate    (+1 duplicate)    
tiny-relative-date                                                             2.0.2                                                    npm                             
tinybench                                                                      2.9.0                                                    npm                             
tinycss2                                                                       1.5.1                                                    python                          
tinyexec                                                                       1.1.1                                                    npm                             
tinyglobby                                                                     0.2.15                                                   npm                             
tinyglobby                                                                     0.2.16                                                   npm                             
tinyglobby                                                                     0.2.17                                                   npm           (+1 duplicate)    
tinyhtml5                                                                      2.1.0                                                    python                          
tinyrainbow                                                                    3.1.0                                                    npm                             
tinystr                                                                        0.8.2                                                    rust-crate    (+1 duplicate)    
tinyvec                                                                        1.11.0                                                   rust-crate    (+1 duplicate)    
tinyvec_macros                                                                 0.1.1                                                    rust-crate    (+1 duplicate)    
tippy-headless                                                                 0.1.0                                                    npm                             
tippy.js                                                                       6.3.7                                                    npm                             
tmp                                                                            0.2.4                                                    npm                             
to-fast-properties                                                             2.0.0                                                    npm                             
to-object-path                                                                 0.3.0                                                    npm                             
to-regex-range                                                                 5.0.1                                                    npm           (+1 duplicate)    
token-stream                                                                   1.0.0                                                    npm                             
tokio                                                                          1.52.3                                                   rust-crate    (+1 duplicate)    
tokio-rustls                                                                   0.26.4                                                   rust-crate    (+1 duplicate)    
tokio-stream                                                                   0.1.18                                                   rust-crate    (+1 duplicate)    
tokio-util                                                                     0.7.18                                                   rust-crate    (+1 duplicate)    
toml                                                                           1.1.2+spec-1.1.0                                         rust-crate    (+1 duplicate)    
toml_datetime                                                                  1.1.1+spec-1.1.0                                         rust-crate    (+1 duplicate)    
toml_edit                                                                      0.25.12+spec-1.1.0                                       rust-crate    (+1 duplicate)    
toml_parser                                                                    1.1.2+spec-1.1.0                                         rust-crate    (+1 duplicate)    
toml_writer                                                                    1.1.1+spec-1.1.0                                         rust-crate    (+1 duplicate)    
tomli                                                                          1.2.3                                                    python                          
tomli                                                                          2.4.0                                                    python                          
touch                                                                          3.1.0                                                    npm                             
tower                                                                          0.5.3                                                    rust-crate    (+1 duplicate)    
tower-http                                                                     0.6.8                                                    rust-crate    (+1 duplicate)    
tower-layer                                                                    0.3.3                                                    rust-crate    (+1 duplicate)    
tower-service                                                                  0.3.3                                                    rust-crate    (+1 duplicate)    
tr46                                                                           1.0.1                                                    npm                             
traceback-with-variables                                                       2.2.1                                                    python                          
tracing                                                                        0.1.44                                                   rust-crate    (+1 duplicate)    
tracing-attributes                                                             0.1.31                                                   rust-crate    (+1 duplicate)    
tracing-core                                                                   0.1.36                                                   rust-crate    (+1 duplicate)    
tracing-log                                                                    0.2.0                                                    rust-crate    (+1 duplicate)    
tracing-subscriber                                                             0.3.23                                                   rust-crate    (+1 duplicate)    
tracing-tree                                                                   0.4.1                                                    rust-crate    (+1 duplicate)    
traitlets                                                                      5.15.1                                                   python                          
treeverse                                                                      3.0.0                                                    npm                             
trim-lines                                                                     3.0.1                                                    npm                             
trough                                                                         2.2.0                                                    npm                             
try-lock                                                                       0.2.5                                                    rust-crate    (+1 duplicate)    
ts-api-utils                                                                   2.5.0                                                    npm           (+1 duplicate)    
ts-interface-checker                                                           0.1.13                                                   npm                             
tslib                                                                          1.14.1                                                   npm                             
tslib                                                                          2.3.0                                                    npm           (+1 duplicate)    
tslib                                                                          2.6.2                                                    npm                             
tslib                                                                          2.8.1                                                    npm           (+1 duplicate)    
tuf-js                                                                         4.0.0                                                    npm                             
tw-animate-css                                                                 1.4.0                                                    npm                             
twilio                                                                         8.5.0                                                    python                          
type-check                                                                     0.4.0                                                    npm           (+1 duplicate)    
type-fest                                                                      0.16.0                                                   npm                             
typed-array-buffer                                                             1.0.3                                                    npm                             
typed-array-byte-length                                                        1.0.3                                                    npm                             
typed-array-byte-offset                                                        1.0.4                                                    npm                             
typed-array-length                                                             1.0.7                                                    npm                             
typeid                                                                         1.0.3                                                    rust-crate    (+1 duplicate)    
typenum                                                                        1.19.0                                                   rust-crate    (+1 duplicate)    
typescript                                                                     4.9.5                                                    npm                             
typescript                                                                     5.9.3                                                    npm           (+1 duplicate)    
typescript-eslint                                                              8.58.2                                                   npm                             
typescript-eslint                                                              8.62.1                                                   npm                             
typing-extensions                                                              4.16.0                                                   python                          
typing-inspect                                                                 0.9.0                                                    python                          
typing-inspection                                                              0.4.2                                                    python                          
tzdata                                                                         2026b-0+deb12u1                                          deb                             
ucd-trie                                                                       0.1.7                                                    rust-crate    (+1 duplicate)    
ufo                                                                            1.6.3                                                    npm                             
unbox-primitive                                                                1.1.0                                                    npm                             
undici-types                                                                   5.26.5                                                   npm                             
undici-types                                                                   6.21.0                                                   npm                             
undici-types                                                                   7.19.2                                                   npm                             
undici-types                                                                   7.24.6                                                   npm                             
unicase                                                                        2.9.0                                                    rust-crate    (+1 duplicate)    
unicode-canonical-property-names-ecmascript                                    2.0.1                                                    npm                             
unicode-ident                                                                  1.0.24                                                   rust-crate    (+1 duplicate)    
unicode-linebreak                                                              0.1.5                                                    rust-crate    (+1 duplicate)    
unicode-match-property-ecmascript                                              2.0.0                                                    npm                             
unicode-match-property-value-ecmascript                                        2.2.1                                                    npm                             
unicode-property-aliases-ecmascript                                            2.2.0                                                    npm                             
unicode-width                                                                  0.1.14                                                   rust-crate    (+1 duplicate)    
unicode-width                                                                  0.2.2                                                    rust-crate    (+1 duplicate)    
unidecode                                                                      1.4.0                                                    python                          
unified                                                                        11.0.5                                                   npm                             
unimport                                                                       4.2.0                                                    npm                             
unique-filename                                                                4.0.0                                                    npm                             
unique-slug                                                                    5.0.0                                                    npm                             
unique-string                                                                  2.0.0                                                    npm                             
unist-util-is                                                                  6.0.1                                                    npm                             
unist-util-position                                                            5.0.0                                                    npm                             
unist-util-stringify-position                                                  4.0.0                                                    npm                             
unist-util-visit                                                               5.1.0                                                    npm                             
unist-util-visit-parents                                                       6.0.2                                                    npm                             
unit-prefix                                                                    0.5.2                                                    rust-crate    (+1 duplicate)    
universalify                                                                   2.0.1                                                    npm           (+1 duplicate)    
unplugin                                                                       2.3.11                                                   npm                             
unplugin                                                                       3.0.0                                                    npm                             
unplugin-auto-import                                                           19.3.0                                                   npm                             
unplugin-icons                                                                 22.5.0                                                   npm                             
unplugin-utils                                                                 0.2.5                                                    npm                             
unplugin-utils                                                                 0.3.1                                                    npm                             
unplugin-vue-components                                                        32.1.0                                                   npm                             
unscanny                                                                       0.1.0                                                    rust-crate    (+1 duplicate)    
untrusted                                                                      0.7.1                                                    rust-crate    (+1 duplicate)    
untrusted                                                                      0.9.0                                                    rust-crate    (+1 duplicate)    
upath                                                                          1.2.0                                                    npm                             
update-browserslist-db                                                         1.0.13                                                   npm                             
update-browserslist-db                                                         1.2.3                                                    npm           (+1 duplicate)    
uri-js                                                                         4.4.1                                                    npm           (+1 duplicate)    
uritemplate                                                                    4.2.0                                                    python                          
urix                                                                           0.1.0                                                    npm                             
url                                                                            2.5.8                                                    rust-crate    (+1 duplicate)    
url-polyfill                                                                   1.1.12                                                   npm                             
urllib3                                                                        2.7.0                                                    python        (+1 duplicate)    
use-callback-ref                                                               1.3.3                                                    npm                             
use-sidecar                                                                    1.1.3                                                    npm                             
use-sync-external-store                                                        1.6.0                                                    npm                             
usehooks-ts                                                                    3.1.1                                                    npm                             
usr-is-merged                                                                  37~deb12u1                                               deb                             
utf-8-validate                                                                 6.0.3                                                    npm                             
utf8-width                                                                     0.1.8                                                    rust-crate    (+1 duplicate)    
utf8_iter                                                                      1.0.4                                                    rust-crate    (+1 duplicate)    
utf8parse                                                                      0.2.2                                                    rust-crate    (+1 duplicate)    
util-deprecate                                                                 1.0.2                                                    npm           (+2 duplicates)   
util-linux                                                                     2.38.1-5+deb12u3                                         deb                             
util-linux-extra                                                               2.38.1-5+deb12u3                                         deb                             
uuid                                                                           1.23.4                                                   rust-crate    (+1 duplicate)    
uv                                                                             0.11.28                                                  python                          
uv                                                                             0.11.28                                                  rust-crate    (+1 duplicate)    
uv-audit                                                                       0.0.61                                                   rust-crate    (+1 duplicate)    
uv-auth                                                                        0.0.61                                                   rust-crate    (+1 duplicate)    
uv-bin-install                                                                 0.0.61                                                   rust-crate    (+1 duplicate)    
uv-build-backend                                                               0.0.61                                                   rust-crate    (+1 duplicate)    
uv-build-frontend                                                              0.0.61                                                   rust-crate    (+1 duplicate)    
uv-cache                                                                       0.0.61                                                   rust-crate    (+1 duplicate)    
uv-cache-info                                                                  0.0.61                                                   rust-crate    (+1 duplicate)    
uv-cache-key                                                                   0.0.61                                                   rust-crate    (+1 duplicate)    
uv-cli                                                                         0.0.61                                                   rust-crate    (+1 duplicate)    
uv-client                                                                      0.0.61                                                   rust-crate    (+1 duplicate)    
uv-configuration                                                               0.0.61                                                   rust-crate    (+1 duplicate)    
uv-console                                                                     0.0.61                                                   rust-crate    (+1 duplicate)    
uv-dirs                                                                        0.0.61                                                   rust-crate    (+1 duplicate)    
uv-dispatch                                                                    0.0.61                                                   rust-crate    (+1 duplicate)    
uv-distribution                                                                0.0.61                                                   rust-crate    (+1 duplicate)    
uv-distribution-filename                                                       0.0.61                                                   rust-crate    (+1 duplicate)    
uv-distribution-types                                                          0.0.61                                                   rust-crate    (+1 duplicate)    
uv-errors                                                                      0.0.61                                                   rust-crate    (+1 duplicate)    
uv-extract                                                                     0.0.61                                                   rust-crate    (+1 duplicate)    
uv-fastid                                                                      0.0.61                                                   rust-crate    (+1 duplicate)    
uv-flags                                                                       0.0.61                                                   rust-crate    (+1 duplicate)    
uv-fs                                                                          0.0.61                                                   rust-crate    (+1 duplicate)    
uv-git                                                                         0.0.61                                                   rust-crate    (+1 duplicate)    
uv-git-types                                                                   0.0.61                                                   rust-crate    (+1 duplicate)    
uv-globfilter                                                                  0.0.61                                                   rust-crate    (+1 duplicate)    
uv-install-wheel                                                               0.0.61                                                   rust-crate    (+1 duplicate)    
uv-installer                                                                   0.0.61                                                   rust-crate    (+1 duplicate)    
uv-keyring                                                                     0.0.61                                                   rust-crate    (+1 duplicate)    
uv-logging                                                                     0.0.61                                                   rust-crate    (+1 duplicate)    
uv-metadata                                                                    0.0.61                                                   rust-crate    (+1 duplicate)    
uv-netrc                                                                       0.0.61                                                   rust-crate    (+1 duplicate)    
uv-normalize                                                                   0.0.61                                                   rust-crate    (+1 duplicate)    
uv-once-map                                                                    0.0.61                                                   rust-crate    (+1 duplicate)    
uv-options-metadata                                                            0.0.61                                                   rust-crate    (+1 duplicate)    
